item_id|date|category|title|content|sentiment|summary|top_key_freq|tokens|tokens_v2|entities|token_pos|link|photo_link
aipl_20220314_1|2022-03-14|政治|外交部援烏物資已募4000箱 吳釗燮感謝捐贈民眾|民眾捐贈烏克蘭的愛心物資持續湧入外交部，截至今天傍晚累計已收到約4000箱，外交部長吳釗燮中午親自到現場為協助整理物資的志工加油，並對捐贈民眾表達感謝。外交部晚間發布新聞稿指出，外交部從7日開始向民間募集捐贈烏克蘭難民的物資，獲得熱烈響應，親赴外交部捐贈物資的民眾約1730人，加上郵寄包裹，目前約已收到4000箱物資，品項以醫療口罩、毛毯、女性衛生用品、尿片、餅乾等為主，募集活動將持續到18日。外交部表示，為了感謝捐贈民眾，與在現場辛苦分類整理的志工、外交部人員，吳釗燮今天中午特別前往外交部西側門地下停車場視察，吳釗燮與在場的慈濟等民間慈善組織志工，以及其他自發到場幫忙的善心人士親切互動，對於也有烏克蘭旅台人士自願擔任義工在現場協助，吳釗燮特別致意慰問。根據外交部提供的照片，到場幫忙的烏克蘭志工是極為關心家鄉情勢的網紅佳娜。外交部再度提醒有意捐贈物資的民眾，捐贈物品請依照外交部網站所公布的清單為限，切勿捐贈或郵寄二手物品或衣物。送到外交部的捐贈物品務必為全新物品、未拆封包裝、有效期至少6個月以上，以免造成整理及後續轉運捐贈的困擾。募集截止時間是3月18日下午5時以前，民眾可以用面送或郵寄清單所列的20類物品及 14 類藥品至外交部。外交部除感謝熱心民眾踴躍捐贈援助烏克蘭人道物資外，也感謝許多志工義務幫忙、貢獻己力。外交部對各界人士奉獻時間與精神投入國際人道援助，表達最高的敬意。|0.01|['外交部除感謝熱心民眾踴躍捐贈援助烏克蘭人道物資外', '親赴外交部捐贈物資的民眾約1730人', '民眾捐贈烏克蘭的愛心物資持續湧入外交部', '外交部長吳釗燮中午親自到現場為協助整理物資的志工加油', '外交部從7日開始向民間募集捐贈烏克蘭難民的物資']|[('外交部', 14), ('民眾', 7), ('物資', 7), ('烏克蘭', 5), ('志工', 5), ('吳釗燮', 4), ('物品', 4), ('現場', 3), ('整理', 3), ('幫忙', 3), ('人士', 3), ('收到', 2), ('協助', 2), ('表達', 2), ('民間', 2), ('募集', 2), ('清單', 2), ('時間', 2), ('援助', 2), ('人道', 2), ('愛心', 1), ('外交部長', 1), ('發布', 1), ('新聞稿', 1), ('難民', 1), ('響應', 1), ('包裹', 1), ('品項', 1), ('醫療', 1), ('口罩', 1), ('毛毯', 1), ('女性', 1), ('衛生', 1), ('用品', 1), ('尿片', 1), ('餅乾', 1), ('活動', 1), ('人員', 1), ('地下', 1), ('停車場', 1), ('慈濟', 1), ('組織', 1), ('善心', 1), ('義工', 1), ('慰問', 1), ('照片', 1), ('家鄉', 1), ('情勢', 1), ('網紅佳娜', 1), ('網站', 1), ('衣物', 1), ('包裝', 1), ('有效期', 1), ('轉運', 1), ('困擾', 1), ('藥品', 1), ('貢獻', 1), ('各界', 1), ('精神', 1), ('投入', 1), ('國際', 1), ('敬意', 1)]|['民眾', '捐贈', '烏克蘭', '的', '愛心', '物資', '持續', '湧入', '外交部', '，', '截至', '今天', '傍晚', '累計', '已', '收到', '約', '4000', '箱', '，', '外交部長', '吳釗燮', '中午', '親自', '到', '現場', '為', '協助', '整理', '物資', '的', '志工', '加油', '，', '並', '對', '捐贈', '民眾', '表達', '感謝', '。', '外交部', '晚間', '發布', '新聞稿', '指出', '，', '外交部', '從', '7日', '開始', '向', '民間', '募集', '捐贈', '烏克蘭', '難民', '的', '物資', '，', '獲得', '熱烈', '響應', '，', '親赴', '外交部', '捐贈', '物資', '的', '民眾', '約', '1730', '人', '，', '加上', '郵寄', '包裹', '，', '目前', '約', '已', '收到', '4000', '箱', '物資', '，', '品項', '以', '醫療', '口罩', '、', '毛毯', '、', '女性', '衛生', '用品', '、', '尿片', '、', '餅乾', '等', '為主', '，', '募集', '活動', '將', '持續', '到', '18日', '。', '外交部', '表示', '，', '為了', '感謝', '捐贈', '民眾', '，', '與', '在', '現場', '辛苦', '分類', '整理', '的', '志工', '、', '外交部', '人員', '，', '吳釗燮', '今天', '中午', '特別', '前往', '外交部', '西側', '門', '地下', '停車場', '視察', '，', '吳釗燮', '與', '在場', '的', '慈濟', '等', '民間', '慈善', '組織', '志工', '，', '以及', '其他', '自發', '到場', '幫忙', '的', '善心', '人士', '親切', '互動', '，', '對於', '也', '有', '烏克蘭', '旅', '台', '人士', '自願', '擔任', '義工', '在', '現場', '協助', '，', '吳釗燮', '特別', '致意', '慰問', '。', '根據', '外交部', '提供', '的', '照片', '，', '到場', '幫忙', '的', '烏克蘭', '志工', '是', '極為', '關心', '家鄉', '情勢', '的', '網紅佳娜', '。', '外交部', '再度', '提醒', '有意', '捐贈', '物資', '的', '民眾', '，', '捐贈', '物品', '請', '依照', '外交部', '網站', '所', '公布', '的', '清單', '為限', '，', '切勿', '捐贈', '或', '郵寄', '二手', '物品', '或', '衣物', '。', '送到', '外交部', '的', '捐贈', '物品', '務必', '為', '全新', '物品', '、', '未', '拆封', '包裝', '、', '有效期', '至少', '6', '個', '月', '以上', '，', '以免', '造成', '整理', '及', '後續', '轉運', '捐贈', '的', '困擾', '。', '募集', '截止', '時間', '是', '3月', '18日', '下午', '5時', '以前', '，', '民眾', '可以', '用', '面', '送', '或', '郵寄', '清單', '所', '列', '的', '20', '類', '物', '品', '及', ' 14 ', '類', '藥品', '至', '外交部', '。', '外交部', '除', '感謝', '熱心', '民眾', '踴躍', '捐贈', '援助', '烏克蘭', '人道', '物資', '外', '，', '也', '感謝', '許多', '志工', '義務', '幫忙', '、', '貢獻', '己力', '。', '外交部', '對', '各界', '人士', '奉獻', '時間', '與', '精神', '投入', '國際', '人道', '援助', '，', '表達', '最', '高', '的', '敬意', '。']|['民眾', '烏克蘭', '愛心', '物資', '外交部', '收到', '外交部長', '吳釗燮', '現場', '協助', '整理', '物資', '志工', '加油', '民眾', '表達', '外交部', '發布', '新聞稿', '外交部', '民間', '募集', '烏克蘭', '難民', '物資', '響應', '外交部', '物資', '民眾', '包裹', '收到', '物資', '品項', '醫療', '口罩', '毛毯', '女性', '衛生', '用品', '尿片', '餅乾', '募集', '活動', '外交部', '民眾', '現場', '分類', '整理', '志工', '外交部', '人員', '吳釗燮', '外交部', '地下', '停車場', '吳釗燮', '在場', '慈濟', '民間', '組織', '志工', '自發', '到場', '幫忙', '善心', '人士', '互動', '烏克蘭', '人士', '義工', '現場', '協助', '吳釗燮', '致意', '慰問', '外交部', '照片', '到場', '幫忙', '烏克蘭', '志工', '家鄉', '情勢', '網紅佳娜', '外交部', '物資', '民眾', '物品', '外交部', '網站', '清單', '物品', '衣物', '外交部', '物品', '物品', '拆封', '包裝', '有效期', '整理', '轉運', '困擾', '時間', '民眾', '清單', '藥品', '外交部', '外交部', '民眾', '援助', '烏克蘭', '人道', '物資', '志工', '幫忙', '貢獻', '外交部', '各界', '人士', '時間', '精神', '投入', '國際', '人道', '援助', '表達', '敬意']|[NerToken(word='烏克蘭', ner='GPE', idx=(4, 7)), NerToken(word='外交部', ner='ORG', idx=(16, 19)), NerToken(word='傍晚', ner='TIME', idx=(24, 26)), NerToken(word='4000', ner='CARDINAL', idx=(32, 36)), NerToken(word='外交部長', ner='ORG', idx=(38, 42)), NerToken(word='吳釗燮', ner='PERSON', idx=(42, 45)), NerToken(word='中午', ner='TIME', idx=(45, 47)), NerToken(word='外交部', ner='ORG', idx=(76, 79)), NerToken(word='晚間', ner='TIME', idx=(79, 81)), NerToken(word='外交部', ner='ORG', idx=(89, 92)), NerToken(word='7日', ner='DATE', idx=(93, 95)), NerToken(word='烏克蘭', ner='NORP', idx=(104, 107)), NerToken(word='外交部', ner='ORG', idx=(122, 125)), NerToken(word='1730', ner='CARDINAL', idx=(133, 137)), NerToken(word='4000', ner='CARDINAL', idx=(152, 156)), NerToken(word='18日', ner='DATE', idx=(195, 198)), NerToken(word='外交部', ner='ORG', idx=(199, 202)), NerToken(word='外交部', ner='ORG', idx=(228, 231)), NerToken(word='吳釗燮', ner='PERSON', idx=(234, 237)), NerToken(word='今天', ner='DATE', idx=(237, 239)), NerToken(word='中午', ner='TIME', idx=(239, 241)), NerToken(word='外交部', ner='ORG', idx=(245, 248)), NerToken(word='吳釗燮', ner='PERSON', idx=(259, 262)), NerToken(word='慈濟', ner='ORG', idx=(266, 268)), NerToken(word='烏克蘭', ner='NORP', idx=(302, 305)), NerToken(word='吳釗燮', ner='PERSON', idx=(321, 324)), NerToken(word='外交部', ner='ORG', idx=(333, 336)), NerToken(word='烏克蘭', ner='NORP', idx=(347, 350)), NerToken(word='外交部', ner='ORG', idx=(367, 370)), NerToken(word='外交部', ner='ORG', idx=(391, 394)), NerToken(word='外交部', ner='ORG', idx=(422, 425)), NerToken(word='6個月', ner='DATE', idx=(449, 452)), NerToken(word='3月18日', ner='DATE', idx=(479, 484)), NerToken(word='下午', ner='TIME', idx=(484, 486)), NerToken(word='5時', ner='TIME', idx=(486, 488)), NerToken(word='20', ner='CARDINAL', idx=(506, 508)), NerToken(word='外交部', ner='ORG', idx=(520, 523)), NerToken(word='外交部', ner='ORG', idx=(524, 527)), NerToken(word='烏克蘭', ner='NORP', idx=(540, 543)), NerToken(word='外交部', ner='ORG', idx=(566, 569))]|[('民眾', 'Na'), ('捐贈', 'VD'), ('烏克蘭', 'Nc'), ('的', 'DE'), ('愛心', 'Na'), ('物資', 'Na'), ('持續', 'VL'), ('湧入', 'VCL'), ('外交部', 'Nc'), ('，', 'COMMACATEGORY'), ('截至', 'P'), ('今天', 'Nd'), ('傍晚', 'Nd'), ('累計', 'VJ'), ('已', 'D'), ('收到', 'VC'), ('約', 'Da'), ('4000', 'Neu'), ('箱', 'Nf'), ('，', 'COMMACATEGORY'), ('外交部長', 'Na'), ('吳釗燮', 'Nb'), ('中午', 'Nd'), ('親自', 'D'), ('到', 'VCL'), ('現場', 'Nc'), ('為', 'P'), ('協助', 'VC'), ('整理', 'VC'), ('物資', 'Na'), ('的', 'DE'), ('志工', 'Na'), ('加油', 'VB'), ('，', 'COMMACATEGORY'), ('並', 'Cbb'), ('對', 'P'), ('捐贈', 'VD'), ('民眾', 'Na'), ('表達', 'VC'), ('感謝', 'VK'), ('。', 'PERIODCATEGORY'), ('外交部', 'Nc'), ('晚間', 'Nd'), ('發布', 'VC'), ('新聞稿', 'Na'), ('指出', 'VE'), ('，', 'COMMACATEGORY'), ('外交部', 'Nc'), ('從', 'P'), ('7日', 'Nd'), ('開始', 'VL'), ('向', 'P'), ('民間', 'Nc'), ('募集', 'VC'), ('捐贈', 'VD'), ('烏克蘭', 'Nc'), ('難民', 'Na'), ('的', 'DE'), ('物資', 'Na'), ('，', 'COMMACATEGORY'), ('獲得', 'VJ'), ('熱烈', 'VH'), ('響應', 'VC'), ('，', 'COMMACATEGORY'), ('親赴', 'VCL'), ('外交部', 'Nc'), ('捐贈', 'VD'), ('物資', 'Na'), ('的', 'DE'), ('民眾', 'Na'), ('約', 'Da'), ('1730', 'Neu'), ('人', 'Na'), ('，', 'COMMACATEGORY'), ('加上', 'Cbb'), ('郵寄', 'VD'), ('包裹', 'Na'), ('，', 'COMMACATEGORY'), ('目前', 'Nd'), ('約', 'Da'), ('已', 'D'), ('收到', 'VC'), ('4000', 'Neu'), ('箱', 'Nf'), ('物資', 'Na'), ('，', 'COMMACATEGORY'), ('品項', 'Na'), ('以', 'P'), ('醫療', 'VC'), ('口罩', 'Na'), ('、', 'PAUSECATEGORY'), ('毛毯', 'Na'), ('、', 'PAUSECATEGORY'), ('女性', 'Na'), ('衛生', 'Na'), ('用品', 'Na'), ('、', 'PAUSECATEGORY'), ('尿片', 'Na'), ('、', 'PAUSECATEGORY'), ('餅乾', 'Na'), ('等', 'Cab'), ('為主', 'VI'), ('，', 'COMMACATEGORY'), ('募集', 'VC'), ('活動', 'Na'), ('將', 'D'), ('持續', 'VL'), ('到', 'P'), ('18日', 'Neu'), ('。', 'PERIODCATEGORY'), ('外交部', 'Nc'), ('表示', 'VE'), ('，', 'COMMACATEGORY'), ('為了', 'P'), ('感謝', 'VK'), ('捐贈', 'VD'), ('民眾', 'Na'), ('，', 'COMMACATEGORY'), ('與', 'P'), ('在', 'P'), ('現場', 'Nc'), ('辛苦', 'VHC'), ('分類', 'VB'), ('整理', 'VC'), ('的', 'DE'), ('志工', 'Na'), ('、', 'PAUSECATEGORY'), ('外交部', 'Nc'), ('人員', 'Na'), ('，', 'COMMACATEGORY'), ('吳釗燮', 'Nb'), ('今天', 'Nd'), ('中午', 'Nd'), ('特別', 'VH'), ('前往', 'VCL'), ('外交部', 'Nc'), ('西側', 'Ncd'), ('門', 'Na'), ('地下', 'Na'), ('停車場', 'Nc'), ('視察', 'VE'), ('，', 'COMMACATEGORY'), ('吳釗燮', 'Nb'), ('與', 'Caa'), ('在場', 'VA'), ('的', 'DE'), ('慈濟', 'Nb'), ('等', 'Cab'), ('民間', 'Nc'), ('慈善', 'A'), ('組織', 'Na'), ('志工', 'Na'), ('，', 'COMMACATEGORY'), ('以及', 'Caa'), ('其他', 'Neqa'), ('自發', 'VA'), ('到場', 'VA'), ('幫忙', 'VC'), ('的', 'DE'), ('善心', 'Na'), ('人士', 'Na'), ('親切', 'VH'), ('互動', 'VA'), ('，', 'COMMACATEGORY'), ('對於', 'P'), ('也', 'D'), ('有', 'V_2'), ('烏克蘭', 'Nc'), ('旅', 'VA'), ('台', 'Nc'), ('人士', 'Na'), ('自願', 'VL'), ('擔任', 'VG'), ('義工', 'Na'), ('在', 'P'), ('現場', 'Nc'), ('協助', 'VC'), ('，', 'COMMACATEGORY'), ('吳釗燮', 'Nb'), ('特別', 'VH'), ('致意', 'VB'), ('慰問', 'VC'), ('。', 'PERIODCATEGORY'), ('根據', 'P'), ('外交部', 'Nc'), ('提供', 'VD'), ('的', 'DE'), ('照片', 'Na'), ('，', 'COMMACATEGORY'), ('到場', 'VA'), ('幫忙', 'VC'), ('的', 'DE'), ('烏克蘭', 'Nc'), ('志工', 'Na'), ('是', 'SHI'), ('極為', 'Dfa'), ('關心', 'VK'), ('家鄉', 'Nc'), ('情勢', 'Na'), ('的', 'DE'), ('網紅佳娜', 'Na'), ('。', 'PERIODCATEGORY'), ('外交部', 'Nc'), ('再度', 'D'), ('提醒', 'VE'), ('有意', 'VL'), ('捐贈', 'VD'), ('物資', 'Na'), ('的', 'DE'), ('民眾', 'Na'), ('，', 'COMMACATEGORY'), ('捐贈', 'VD'), ('物品', 'Na'), ('請', 'VF'), ('依照', 'P'), ('外交部', 'Nc'), ('網站', 'Nc'), ('所', 'D'), ('公布', 'VE'), ('的', 'DE'), ('清單', 'Na'), ('為限', 'VI'), ('，', 'COMMACATEGORY'), ('切勿', 'D'), ('捐贈', 'VD'), ('或', 'Caa'), ('郵寄', 'VD'), ('二手', 'A'), ('物品', 'Na'), ('或', 'Caa'), ('衣物', 'Na'), ('。', 'PERIODCATEGORY'), ('送到', 'VCL'), ('外交部', 'Nc'), ('的', 'DE'), ('捐贈', 'VD'), ('物品', 'Na'), ('務必', 'D'), ('為', 'VG'), ('全新', 'VH'), ('物品', 'Na'), ('、', 'PAUSECATEGORY'), ('未', 'D'), ('拆封', 'VB'), ('包裝', 'VC'), ('、', 'PAUSECATEGORY'), ('有效期', 'Na'), ('至少', 'Da'), ('6', 'Neu'), ('個', 'Nf'), ('月', 'Na'), ('以上', 'Ng'), ('，', 'COMMACATEGORY'), ('以免', 'Cbb'), ('造成', 'VG'), ('整理', 'VC'), ('及', 'Caa'), ('後續', 'A'), ('轉運', 'VC'), ('捐贈', 'VD'), ('的', 'DE'), ('困擾', 'Na'), ('。', 'PERIODCATEGORY'), ('募集', 'Nv'), ('截止', 'VH'), ('時間', 'Na'), ('是', 'SHI'), ('3月', 'Nd'), ('18日', 'Nd'), ('下午', 'Nd'), ('5時', 'Nd'), ('以前', 'Ng'), ('，', 'COMMACATEGORY'), ('民眾', 'Na'), ('可以', 'D'), ('用', 'P'), ('面', 'Na'), ('送', 'VD'), ('或', 'Caa'), ('郵寄', 'VD'), ('清單', 'Na'), ('所', 'D'), ('列', 'VC'), ('的', 'DE'), ('20', 'Neu'), ('類', 'Nf'), ('物', 'Na'), ('品', 'Na'), ('及', 'Caa'), (' 14 ', 'FW'), ('類', 'Nf'), ('藥品', 'Na'), ('至', 'P'), ('外交部', 'Nc'), ('。', 'PERIODCATEGORY'), ('外交部', 'Nc'), ('除', 'P'), ('感謝', 'VK'), ('熱心', 'VJ'), ('民眾', 'Na'), ('踴躍', 'VH'), ('捐贈', 'VD'), ('援助', 'VC'), ('烏克蘭', 'Nc'), ('人道', 'Na'), ('物資', 'Na'), ('外', 'Ng'), ('，', 'COMMACATEGORY'), ('也', 'D'), ('感謝', 'VK'), ('許多', 'Neqa'), ('志工', 'Na'), ('義務', 'D'), ('幫忙', 'VC'), ('、', 'PAUSECATEGORY'), ('貢獻', 'VC'), ('己力', 'Nh'), ('。', 'PERIODCATEGORY'), ('外交部', 'Nc'), ('對', 'P'), ('各界', 'Na'), ('人士', 'Na'), ('奉獻', 'VD'), ('時間', 'Na'), ('與', 'Caa'), ('精神', 'Na'), ('投入', 'VC'), ('國際', 'Nc'), ('人道', 'Na'), ('援助', 'Na'), ('，', 'COMMACATEGORY'), ('表達', 'VC'), ('最', 'Dfa'), ('高', 'VH'), ('的', 'DE'), ('敬意', 'Na'), ('。', 'PERIODCATEGORY')]|https://www.cna.com.tw/news/aipl/202203140364.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20220314/1024x768_20220314000190.jpg
